contig	gc
110904 	40.07
110905 	34.24
110906 	37.34
110907 	36.27
110908 	40.67
110909 	42.09
110910 	34.01
110911 	36.62
110912 	36.03
110913 	37.57
110914 	46.85
110915 	33.53
110916 	39.60
110917 	43.52
110918 	37.81
110919 	38.53
110920 	40.07
110921 	41.14
110922 	42.21
110923 	40.43
110924 	42.45
110925 	39.36
110926 	39.83
110927 	45.78
110928 	45.07
110929 	40.55
110930 	43.04
110931 	42.81
110932 	34.48
110933 	38.76
110934 	34.84
110935 	39.00
110936 	41.62
110937 	40.07
110938 	43.04
110939 	42.45
110940 	39.36
110941 	37.22
110942 	38.05
110943 	45.54
110944 	38.88
110945 	33.77
110946 	36.62
110947 	37.10
110948 	35.08
110949 	39.00
110950 	37.10
110951 	41.38
110952 	40.07
110953 	36.74
110954 	39.71
110955 	34.48
110956 	40.43
110957 	40.07
110958 	30.68
110959 	40.24
110960 	39.76
110961 	37.38
110962 	34.29
110963 	38.81
110964 	44.29
110965 	42.38
110966 	37.74
110967 	39.17
110968 	32.02
110969 	35.48
110970 	40.83
110971 	38.69
110972 	38.57
110973 	40.12
110974 	32.26
110975 	32.62
110976 	42.98
110977 	37.50
110978 	39.88
110979 	40.00
110980 	33.93
110981 	39.64
110982 	42.86
110983 	36.55
110984 	41.55
110985 	43.33
110986 	42.38
110987 	37.26
110988 	40.48
110989 	38.69
110990 	45.60
110991 	37.74
110992 	33.81
110993 	41.07
110994 	37.02
110995 	45.12
110996 	39.29
110997 	38.93
110998 	36.55
110999 	40.36
111000 	48.81
111001 	36.67
111002 	42.02
111003 	43.93
111004 	36.90
111005 	38.69
111006 	43.45
111007 	37.14
111008 	41.67
111009 	43.21
111010 	40.60
111011 	39.88
111012 	40.36
111013 	36.19
111014 	33.93
111015 	37.86
111016 	40.60
111017 	34.88
111018 	35.24
111019 	36.67
111020 	41.19
111021 	38.69
111022 	33.69
111023 	37.14
111024 	35.71
111025 	46.55
111026 	36.19
111027 	40.71
111028 	42.38
111029 	39.05
111030 	37.98
111031 	39.29
111032 	34.88
111033 	52.74
111034 	47.50
111035 	52.62
111036 	34.88
111037 	43.69
111038 	40.12
111039 	45.83
111040 	42.26
111041 	38.69
111042 	41.31
111043 	35.95
111044 	37.98
111045 	41.07
111046 	41.67
111047 	36.07
111048 	40.83
111049 	34.76
111050 	43.45
111051 	42.50
111052 	40.48
111053 	36.90
111054 	37.14
111055 	37.38
111056 	33.45
111057 	33.81
111058 	36.43
111059 	38.57
111060 	42.50
111061 	41.79
111062 	41.19
111063 	43.93
111064 	38.21
111065 	43.93
111066 	43.21
111067 	44.64
111068 	40.95
111069 	36.67
111070 	36.67
111071 	39.52
111072 	40.12
111073 	38.81
111074 	36.43
111075 	34.76
111076 	40.24
111077 	42.38
111078 	49.88
111079 	35.83
111080 	41.19
111081 	37.62
111082 	35.95
111083 	40.36
111084 	38.21
111085 	39.52
111086 	38.45
111087 	34.76
111088 	39.40
111089 	36.90
111090 	40.71
111091 	47.02
111092 	41.43
111093 	44.05
111094 	33.10
111095 	38.69
111096 	34.76
111097 	43.57
111098 	37.38
111099 	38.10
111100 	38.69
111101 	37.98
111102 	44.05
111103 	40.95
111104 	35.24
111105 	42.50
111106 	42.98
111107 	38.21
111108 	44.29
111109 	38.57
111110 	43.45
111111 	35.71
111112 	37.74
111113 	42.50
111114 	33.81
111115 	38.33
111116 	37.86
111117 	37.02
111118 	44.76
111119 	37.62
111120 	39.52
111121 	39.88
111122 	46.67
111123 	39.52
111124 	36.83
111125 	41.24
111126 	40.88
111127 	42.19
111128 	39.57
111129 	41.60
111130 	42.91
111131 	37.54
111132 	38.26
111133 	41.84
111134 	34.92
111135 	37.66
111136 	36.71
111137 	36.83
111138 	35.88
111139 	39.33
111140 	31.59
111141 	36.35
111142 	42.79
111143 	32.30
111144 	39.81
111145 	40.88
111146 	38.97
111147 	42.67
111148 	35.40
111149 	41.00
111150 	36.95
111151 	40.52
111152 	37.07
111153 	47.68
111154 	40.52
111155 	41.36
111156 	37.78
111157 	38.02
111158 	34.92
111159 	43.03
111160 	45.65
111161 	40.17
111162 	35.76
111163 	42.43
111164 	40.64
111165 	41.84
111166 	43.27
111167 	38.38
111168 	35.04
111169 	38.38
111170 	37.07
111171 	40.17
111172 	38.97
111173 	51.97
111174 	38.97
111175 	34.68
111176 	41.00
111177 	43.50
111178 	33.13
111179 	35.76
111180 	35.76
111181 	45.65
111182 	36.00
111183 	43.86
111184 	41.24
111185 	41.00
111186 	36.23
111187 	35.88
111188 	34.21
111189 	38.74
111190 	35.40
111191 	41.00
111192 	41.84
111193 	41.12
111194 	48.99
111195 	42.07
111196 	41.00
111197 	41.24
111198 	35.52
111199 	33.02
111200 	40.52
111201 	33.13
111202 	38.26
111203 	37.66
111204 	42.79
111205 	35.28
111206 	39.09
111207 	41.84
111208 	43.38
111209 	37.19
111210 	34.80
111211 	37.54
111212 	40.05
111213 	35.76
111214 	33.61
111215 	39.21
111216 	37.54
111217 	33.73
111218 	35.64
111219 	43.15
111220 	42.67
111221 	35.76
111222 	40.76
111223 	42.67
111224 	39.21
111225 	41.00
111226 	43.86
111227 	36.47
111228 	39.69
111229 	41.84
111230 	40.76
111231 	41.48
111232 	37.90
111233 	35.88
111234 	39.81
111235 	38.38
111236 	41.12
111237 	33.97
111238 	35.88
111239 	49.11
111240 	38.38
111241 	41.84
111242 	48.63
111243 	37.19
111244 	40.88
111245 	33.02
111246 	38.62
111247 	42.07
111248 	34.80
111249 	31.47
111250 	37.43
111251 	38.50
111252 	41.95
111253 	38.97
111254 	37.78
111255 	39.45
111256 	36.83
111257 	38.26
111258 	41.48
111259 	42.19
111260 	36.83
111261 	48.39
111262 	41.72
111263 	33.25
111264 	47.56
111265 	38.50
111266 	38.97
111267 	41.84
111268 	35.88
111269 	35.52
111270 	38.38
111271 	36.23
111272 	34.09
111273 	48.39
111274 	42.67
111275 	32.06
111276 	39.69
111277 	39.81
111278 	38.86
111279 	39.21
111280 	46.84
111281 	39.69
111282 	38.97
111283 	33.85
111284 	35.68
111285 	40.93
111286 	36.75
111287 	36.16
111288 	37.35
111289 	34.61
111290 	35.44
111291 	36.16
111292 	39.14
111293 	40.33
111294 	39.02
111295 	37.47
111296 	45.58
111297 	38.07
111298 	36.99
111299 	42.48
111300 	40.45
111301 	44.51
111302 	39.14
111303 	36.99
111304 	42.00
111305 	39.26
111306 	36.16
111307 	39.62
111308 	39.74
111309 	43.91
111310 	42.48
111311 	38.42
111312 	41.29
111313 	38.54
111314 	41.53
111315 	32.34
111316 	37.95
111317 	34.73
111318 	37.23
111319 	41.29
111320 	38.31
111321 	40.69
111322 	38.07
111323 	37.59
111324 	36.87
111325 	38.31
111326 	38.31
111327 	38.66
111328 	46.42
111329 	39.98
111330 	33.05
111331 	44.15
111332 	40.81
111333 	37.95
111334 	40.45
111335 	35.68
111336 	39.50
111337 	39.14
111338 	33.17
111339 	37.35
111340 	36.87
111341 	34.61
111342 	36.52
111343 	39.62
111344 	42.96
111345 	43.91
111346 	36.63
111347 	41.05
111348 	37.23
111349 	41.41
111350 	40.45
111351 	37.59
111352 	34.13
111353 	38.19
111354 	50.60
111355 	34.96
111356 	36.52
111357 	36.63
111358 	35.68
111359 	33.05
111360 	34.37
111361 	40.45
111362 	41.53
111363 	28.16
111364 	42.96
111365 	39.02
111366 	36.63
111367 	44.75
111368 	39.62
111369 	35.92
111370 	39.74
111371 	36.28
111372 	37.35
111373 	40.57
111374 	38.66
111375 	40.69
111376 	43.20
111377 	37.23
111378 	35.80
111379 	42.48
111380 	34.25
111381 	47.37
111382 	35.80
111383 	33.77
111384 	39.74
111385 	42.12
111386 	36.63
111387 	39.98
111388 	37.95
111389 	38.66
111390 	39.50
111391 	41.53
111392 	37.35
111393 	41.41
111394 	36.63
111395 	36.40
111396 	44.15
111397 	41.05
111398 	44.15
111399 	36.87
111400 	37.71
111401 	37.11
111402 	35.32
111403 	37.35
111404 	44.27
111405 	35.32
111406 	36.63
111407 	43.20
111408 	34.84
111409 	43.32
111410 	40.81
111411 	37.23
111412 	37.47
111413 	31.38
111414 	38.07
111415 	37.47
111416 	41.77
111417 	42.72
111418 	49.05
111419 	41.29
111420 	42.48
111421 	39.98
111422 	36.04
111423 	36.87
111424 	39.74
111425 	38.66
111426 	36.52
111427 	33.53
111428 	40.21
111429 	35.68
111430 	34.84
111431 	42.96
111432 	41.41
111433 	39.38
111434 	34.73
111435 	41.41
111436 	34.13
111437 	36.28
111438 	34.13
111439 	40.69
111440 	34.01
111441 	37.71
111442 	37.83
111443 	35.56
111444 	33.29
111445 	39.50
111446 	42.36
111447 	39.62
111448 	44.03
111449 	41.53
111450 	39.86
111451 	38.66
111452 	41.53
111453 	36.75
111454 	37.71
111455 	40.10
111456 	41.53
111457 	37.83
111458 	40.69
111459 	42.24
111460 	35.80
111461 	37.71
111462 	39.31
111463 	39.07
111464 	38.35
111465 	38.71
111466 	41.34
111467 	42.29
111468 	41.58
111469 	39.78
111470 	43.13
111471 	33.21
111472 	43.61
111473 	41.10
111474 	36.92
111475 	36.56
111476 	38.11
111477 	37.51
111478 	39.43
111479 	34.17
111480 	39.67
111481 	38.59
111482 	33.93
111483 	39.78
111484 	44.09
111485 	36.80
111486 	42.65
111487 	36.68
111488 	39.55
111489 	48.15
111490 	37.99
111491 	35.72
111492 	42.41
111493 	36.44
111494 	35.72
111495 	42.41
111496 	41.34
111497 	42.53
111498 	37.40
111499 	37.75
111500 	37.99
111501 	40.14
111502 	39.78
111503 	37.51
111504 	36.56
111505 	42.29
111506 	38.59
111507 	36.20
111508 	40.26
111509 	37.99
111510 	42.77
111511 	36.08
111512 	43.85
111513 	33.21
111514 	36.92
111515 	38.11
111516 	39.07
111517 	42.17
111518 	36.08
111519 	41.34
111520 	30.59
111521 	42.29
111522 	39.67
111523 	42.65
111524 	35.36
111525 	40.14
111526 	41.22
111527 	36.92
111528 	45.88
111529 	50.78
111530 	34.89
111531 	36.56
111532 	44.44
111533 	38.23
111534 	49.94
111535 	47.07
111536 	37.40
111537 	38.71
111538 	43.37
111539 	40.62
111540 	36.56
111541 	37.87
111542 	45.04
111543 	39.78
111544 	30.23
111545 	40.02
111546 	39.90
111547 	37.28
111548 	34.05
111549 	42.05
111550 	37.51
111551 	44.80
111552 	41.46
111553 	36.08
111554 	40.26
111555 	39.19
111556 	40.14
111557 	35.84
111558 	43.37
111559 	39.90
111560 	41.34
111561 	37.16
111562 	40.38
111563 	38.71
111564 	51.73
111565 	40.38
111566 	48.27
111567 	43.61
111568 	38.35
111569 	36.56
111570 	38.23
111571 	35.13
111572 	38.47
111573 	39.07
111574 	41.46
111575 	36.80
111576 	39.78
111577 	43.13
111578 	38.11
111579 	36.20
111580 	39.67
111581 	44.44
111582 	38.71
111583 	36.68
111584 	38.95
111585 	36.44
111586 	40.38
111587 	36.92
111588 	42.29
111589 	38.35
111590 	39.07
111591 	39.90
111592 	38.35
111593 	39.55
111594 	40.74
111595 	37.04
111596 	38.47
111597 	41.34
111598 	39.55
111599 	43.61
111600 	44.44
111601 	41.94
111602 	42.65
111603 	36.92
111604 	42.77
111605 	41.70
111606 	38.71
111607 	37.99
111608 	39.43
111609 	43.73
111610 	40.26
111611 	42.29
111612 	44.68
111613 	38.71
111614 	40.14
111615 	37.87
111616 	38.47
111617 	36.32
111618 	40.74
111619 	41.70
111620 	37.63
111621 	36.44
111622 	35.01
111623 	34.77
111624 	35.13
111625 	38.35
111626 	37.75
111627 	38.59
111628 	46.71
111629 	40.26
111630 	39.55
111631 	46.95
111632 	40.14
111633 	44.56
111634 	42.89
111635 	41.82
111636 	38.23
111637 	37.99
111638 	40.62
111639 	41.10
111640 	41.99
111641 	35.65
111642 	38.52
111643 	41.15
111644 	41.63
111645 	41.99
111646 	42.22
111647 	36.72
111648 	38.64
111649 	34.21
111650 	32.66
111651 	42.11
111652 	41.75
111653 	37.20
111654 	36.96
111655 	37.08
111656 	42.70
111657 	42.11
111658 	36.48
111659 	36.12
111660 	41.75
111661 	44.98
111662 	42.94
111663 	37.92
111664 	44.38
111665 	41.51
111666 	39.23
111667 	34.45
111668 	46.77
111669 	46.89
111670 	35.29
111671 	41.15
111672 	39.35
111673 	40.55
111674 	37.92
111675 	35.29
111676 	41.27
111677 	37.08
111678 	41.03
111679 	32.89
111680 	38.04
111681 	35.41
111682 	41.27
111683 	40.91
111684 	32.18
111685 	38.16
111686 	38.28
111687 	43.66
111688 	40.07
111689 	41.27
111690 	32.42
111691 	35.41
111692 	32.30
111693 	40.07
111694 	39.11
111695 	43.18
111696 	39.83
111697 	36.36
111698 	38.04
111699 	35.41
111700 	39.59
111701 	55.62
111702 	38.16
111703 	42.70
111704 	36.48
111705 	41.27
111706 	42.22
111707 	36.36
111708 	44.14
111709 	37.08
111710 	39.35
111711 	38.28
111712 	38.16
111713 	36.48
111714 	39.59
111715 	37.32
111716 	41.39
111717 	35.53
111718 	36.84
111719 	36.36
111720 	39.35
111721 	44.62
111722 	41.75
111723 	39.59
111724 	44.62
111725 	43.90
111726 	39.00
111727 	40.55
111728 	44.74
111729 	41.39
111730 	42.58
111731 	40.19
111732 	43.18
111733 	41.03
111734 	43.54
111735 	37.20
111736 	35.17
111737 	36.48
111738 	43.06
111739 	40.31
111740 	35.77
111741 	38.52
111742 	35.89
111743 	41.39
111744 	35.05
111745 	37.80
111746 	38.52
111747 	34.93
111748 	37.20
111749 	37.20
111750 	40.07
111751 	37.08
111752 	32.66
111753 	40.07
111754 	36.24
111755 	39.83
111756 	42.58
111757 	31.94
111758 	40.43
111759 	43.54
111760 	37.68
111761 	40.31
111762 	42.70
111763 	39.83
111764 	34.69
111765 	40.07
111766 	38.40
111767 	39.47
111768 	39.35
111769 	41.51
111770 	39.59
111771 	35.17
111772 	36.12
111773 	42.70
111774 	35.89
111775 	37.68
111776 	38.04
111777 	40.07
111778 	37.08
111779 	42.94
111780 	38.52
111781 	40.43
111782 	37.20
111783 	39.23
111784 	39.00
111785 	36.00
111786 	34.69
111787 	39.95
111788 	41.51
111789 	32.42
111790 	39.00
111791 	40.43
111792 	38.52
111793 	38.04
111794 	35.17
111795 	34.45
111796 	45.22
111797 	42.34
111798 	38.76
111799 	36.00
111800 	36.48
111801 	41.15
111802 	39.47
111803 	39.00
111804 	40.31
111805 	42.58
111806 	36.48
111807 	41.99
111808 	37.80
111809 	41.15
111810 	37.56
111811 	44.74
111812 	30.86
111813 	43.30
111814 	39.47
111815 	39.47
111816 	37.56
111817 	33.65
111818 	32.57
111819 	37.01
111820 	45.87
111821 	40.00
111822 	37.01
111823 	40.84
111824 	36.65
111825 	35.21
111826 	34.97
111827 	34.37
111828 	37.25
111829 	40.96
111830 	35.09
111831 	40.72
111832 	41.44
111833 	38.08
111834 	46.35
111835 	36.41
111836 	35.33
111837 	46.35
111838 	43.23
111839 	40.84
111840 	43.23
111841 	35.45
111842 	38.08
111843 	36.89
111844 	41.80
111845 	37.60
111846 	34.37
111847 	38.20
111848 	40.36
111849 	38.92
111850 	37.49
111851 	34.13
111852 	38.32
111853 	54.85
111854 	35.21
111855 	37.60
111856 	42.63
111857 	37.01
111858 	46.59
111859 	38.56
111860 	43.23
111861 	44.31
111862 	36.77
111863 	36.41
111864 	42.28
111865 	41.80
111866 	38.08
111867 	41.56
111868 	41.08
111869 	39.88
111870 	36.17
111871 	38.44
111872 	37.01
111873 	41.56
111874 	40.72
111875 	36.77
111876 	43.47
111877 	41.56
111878 	41.20
111879 	33.89
111880 	41.68
111881 	39.16
111882 	34.97
111883 	37.60
111884 	39.88
111885 	39.64
111886 	38.68
111887 	39.16
111888 	48.74
111889 	38.08
111890 	40.60
111891 	42.75
111892 	41.56
111893 	32.69
111894 	36.89
111895 	38.20
111896 	32.57
111897 	41.08
111898 	38.68
111899 	45.27
111900 	43.71
111901 	37.84
111902 	40.72
111903 	36.29
111904 	40.84
111905 	41.08
111906 	33.17
111907 	39.64
111908 	37.84
111909 	30.30
111910 	36.41
111911 	48.74
111912 	38.92
111913 	34.61
111914 	40.12
111915 	37.13
111916 	42.04
111917 	37.01
111918 	37.72
111919 	38.32
111920 	48.74
111921 	36.05
111922 	39.04
111923 	42.63
111924 	40.24
111925 	43.23
111926 	38.80
111927 	44.43
111928 	37.96
111929 	41.56
111930 	40.72
111931 	35.69
111932 	44.31
111933 	41.20
111934 	37.49
111935 	38.32
111936 	40.48
111937 	39.40
111938 	36.05
111939 	43.95
111940 	34.49
111941 	35.57
111942 	40.60
111943 	47.90
111944 	37.37
111945 	36.89
111946 	47.90
111947 	37.37
111948 	31.14
111949 	38.08
111950 	42.75
111951 	31.38
111952 	36.77
111953 	34.37
111954 	40.48
111955 	35.69
111956 	37.25
111957 	39.88
111958 	42.40
111959 	37.37
111960 	38.20
111961 	39.04
111962 	39.40
111963 	39.16
111964 	37.13
111965 	40.84
111966 	38.68
111967 	39.04
111968 	43.11
111969 	36.41
111970 	39.40
111971 	38.44
111972 	39.28
111973 	37.01
111974 	41.44
111975 	41.08
111976 	42.40
111977 	42.04
111978 	37.41
111979 	39.09
111980 	42.81
111981 	41.13
111982 	41.97
111983 	35.25
111984 	37.29
111985 	37.05
111986 	34.77
111987 	39.33
111988 	36.57
111989 	44.60
111990 	40.29
111991 	37.65
111992 	40.89
111993 	37.89
111994 	37.65
111995 	38.25
111996 	44.72
111997 	38.13
111998 	35.85
111999 	38.13
112000 	36.45
112001 	36.69
112002 	39.93
112003 	37.05
112004 	39.45
112005 	36.09
112006 	39.33
112007 	40.29
112008 	40.41
112009 	48.20
112010 	37.17
112011 	44.84
112012 	34.65
112013 	35.25
112014 	34.17
112015 	33.93
112016 	37.89
112017 	41.49
112018 	41.13
112019 	43.88
112020 	38.25
112021 	34.89
112022 	34.41
112023 	40.77
112024 	49.04
112025 	36.45
112026 	35.37
112027 	40.65
112028 	49.52
112029 	34.17
112030 	40.77
112031 	41.49
112032 	39.45
112033 	39.93
112034 	42.09
112035 	39.33
112036 	39.09
112037 	41.73
112038 	40.05
112039 	38.13
112040 	44.84
112041 	35.61
112042 	34.17
112043 	35.25
112044 	36.93
112045 	48.44
112046 	37.53
112047 	43.53
112048 	34.29
112049 	47.12
112050 	39.81
112051 	39.45
112052 	42.57
112053 	41.37
112054 	42.09
112055 	52.28
112056 	41.13
112057 	31.53
112058 	39.57
112059 	33.09
112060 	41.13
112061 	43.76
112062 	36.09
112063 	40.89
112064 	37.53
112065 	34.17
112066 	33.93
112067 	47.00
112068 	43.76
112069 	36.33
112070 	37.29
112071 	42.21
112072 	36.69
112073 	40.41
112074 	41.97
112075 	37.65
112076 	43.29
112077 	40.89
112078 	35.85
112079 	39.45
112080 	38.37
112081 	32.01
112082 	38.01
112083 	42.93
112084 	40.53
112085 	39.93
112086 	40.29
112087 	39.81
112088 	38.61
112089 	41.01
112090 	40.29
112091 	41.61
112092 	35.49
112093 	40.53
112094 	39.81
112095 	38.85
112096 	41.73
112097 	40.05
112098 	41.49
112099 	44.48
112100 	40.65
112101 	39.33
112102 	39.33
112103 	33.81
112104 	40.41
112105 	42.33
112106 	36.57
112107 	39.93
112108 	34.89
112109 	35.13
112110 	41.97
112111 	38.25
112112 	40.53
112113 	34.65
112114 	42.09
112115 	40.89
112116 	35.85
112117 	38.49
112118 	41.25
112119 	38.13
112120 	38.49
112121 	41.85
112122 	36.21
112123 	34.89
112124 	31.29
112125 	36.69
112126 	37.65
112127 	41.85
112128 	38.97
112129 	47.00
112130 	40.41
112131 	35.49
112132 	39.21
112133 	38.97
112134 	45.68
112135 	35.61
112136 	39.57
112137 	38.30
112138 	41.78
112139 	40.46
112140 	39.86
112141 	41.30
112142 	36.37
112143 	36.85
112144 	40.82
112145 	36.85
112146 	36.49
112147 	58.10
112148 	33.37
112149 	37.94
112150 	37.58
112151 	40.70
112152 	38.18
112153 	41.54
112154 	35.89
112155 	42.26
112156 	38.30
112157 	39.98
112158 	37.21
112159 	41.54
112160 	37.94
112161 	37.33
112162 	34.09
112163 	36.61
112164 	39.74
112165 	38.42
112166 	38.90
112167 	40.82
112168 	32.65
112169 	36.49
112170 	34.69
112171 	37.21
112172 	33.73
112173 	41.18
112174 	41.06
112175 	37.21
112176 	40.34
112177 	33.73
112178 	45.26
112179 	41.66
112180 	36.61
112181 	35.29
112182 	43.22
112183 	40.22
112184 	46.82
112185 	41.30
112186 	42.02
112187 	38.30
112188 	41.66
112189 	39.74
112190 	40.22
112191 	44.42
112192 	39.38
112193 	41.54
112194 	42.14
112195 	36.97
112196 	39.02
112197 	40.82
112198 	41.90
112199 	40.22
112200 	39.38
112201 	40.10
112202 	34.45
112203 	40.70
112204 	40.58
112205 	35.17
112206 	37.09
112207 	35.41
112208 	33.49
112209 	46.34
112210 	40.34
112211 	40.22
112212 	43.22
112213 	40.58
112214 	43.34
112215 	41.18
112216 	36.49
112217 	37.58
112218 	40.58
112219 	37.82
112220 	41.78
112221 	40.22
112222 	38.30
112223 	36.01
112224 	40.82
112225 	34.33
112226 	35.65
112227 	43.58
112228 	46.46
112229 	37.82
112230 	36.85
112231 	38.90
112232 	46.10
112233 	34.69
112234 	39.98
112235 	38.54
112236 	36.61
112237 	40.10
112238 	39.86
112239 	45.62
112240 	38.42
112241 	42.86
112242 	45.14
112243 	47.54
112244 	40.58
112245 	36.85
112246 	36.37
112247 	35.41
112248 	41.78
112249 	40.70
112250 	50.30
112251 	38.54
112252 	39.38
112253 	36.25
112254 	41.78
112255 	36.01
112256 	39.62
112257 	37.45
112258 	45.26
112259 	36.37
112260 	41.30
112261 	34.81
112262 	37.09
112263 	36.13
112264 	37.45
112265 	35.53
112266 	41.18
112267 	39.02
112268 	43.22
112269 	38.30
112270 	39.86
112271 	36.37
112272 	41.30
112273 	34.45
112274 	37.70
112275 	39.26
112276 	41.90
112277 	40.10
112278 	33.61
112279 	43.22
112280 	38.18
112281 	53.42
112282 	44.54
112283 	38.18
112284 	42.74
112285 	37.21
112286 	36.49
112287 	45.02
112288 	39.26
112289 	37.82
112290 	36.73
112291 	42.74
112292 	36.49
112293 	44.18
112294 	44.06
112295 	32.89
112296 	41.30
112297 	35.77
112298 	43.15
112299 	49.16
112300 	32.81
112301 	41.83
112302 	40.87
112303 	44.11
112304 	39.54
112305 	39.06
112306 	36.30
112307 	40.87
112308 	38.22
112309 	41.23
112310 	32.09
112311 	38.22
112312 	46.51
112313 	41.11
112314 	39.66
112315 	42.07
112316 	41.11
112317 	39.66
112318 	33.29
112319 	38.58
112320 	35.82
112321 	39.90
112322 	41.35
112323 	35.82
112324 	38.94
112325 	35.82
112326 	39.06
112327 	38.94
112328 	37.02
112329 	37.86
112330 	40.99
112331 	40.02
112332 	38.46
112333 	36.66
112334 	40.02
112335 	35.70
112336 	39.30
112337 	33.41
112338 	39.66
112339 	39.30
112340 	40.02
112341 	44.95
112342 	40.99
112343 	40.75
112344 	31.25
112345 	35.70
112346 	42.19
112347 	39.66
112348 	32.21
112349 	39.18
112350 	34.86
112351 	44.47
112352 	43.03
112353 	46.63
112354 	34.98
112355 	37.98
112356 	39.54
112357 	39.66
112358 	35.82
112359 	33.29
112360 	40.50
112361 	39.90
112362 	34.50
112363 	34.13
112364 	39.06
112365 	36.42
112366 	42.55
112367 	31.85
112368 	39.42
112369 	31.61
